coverage_id
HRDPS.CONTINENTAL.PRES_WSPD.100
HRDPS.CONTINENTAL.PRES_WSPD.150
HRDPS.CONTINENTAL.PRES_WSPD.175
HRDPS.CONTINENTAL.PRES_WSPD.200
HRDPS.CONTINENTAL.PRES_WSPD.225
HRDPS.CONTINENTAL.PRES_WSPD.250
HRDPS.CONTINENTAL.PRES_WSPD.275
HRDPS.CONTINENTAL.PRES_WSPD.300
HRDPS.CONTINENTAL.PRES_WSPD.350
HRDPS.CONTINENTAL.PRES_WSPD.400
HRDPS.CONTINENTAL.PRES_WSPD.450
HRDPS.CONTINENTAL.PRES_WSPD.500
HRDPS.CONTINENTAL.PRES_WSPD.550
HRDPS.CONTINENTAL.PRES_WSPD.600
HRDPS.CONTINENTAL.PRES_WSPD.650
HRDPS.CONTINENTAL.PRES_WSPD.700
HRDPS.CONTINENTAL.PRES_WSPD.750
HRDPS.CONTINENTAL.PRES_WSPD.800
HRDPS.CONTINENTAL.PRES_WSPD.850
HRDPS.CONTINENTAL.PRES_WSPD.875
HRDPS.CONTINENTAL.PRES_WSPD.900
HRDPS.CONTINENTAL.PRES_WSPD.925
HRDPS.CONTINENTAL.PRES_WSPD.950
HRDPS.CONTINENTAL.PRES_WSPD.970
HRDPS.CONTINENTAL.PRES_WSPD.985
HRDPS.CONTINENTAL.PRES_WSPD.1000
HRDPS.CONTINENTAL.PRES_WSPD.1015
HRDPS.CONTINENTAL_AB
HRDPS.CONTINENTAL_AD
HRDPS.CONTINENTAL_AI
HRDPS.CONTINENTAL_AL
HRDPS.CONTINENTAL_AS
HRDPS.CONTINENTAL_BE
HRDPS.CONTINENTAL_CVI
HRDPS.CONTINENTAL_DN
HRDPS.CONTINENTAL_DZ
HRDPS.CONTINENTAL_DZ_850-700mb
HRDPS.CONTINENTAL_DZ_1000-850mb
HRDPS.CONTINENTAL_EI
HRDPS.CONTINENTAL_ES
HRDPS.CONTINENTAL_ES_40m
HRDPS.CONTINENTAL_ES_80m
HRDPS.CONTINENTAL_ES_120m
HRDPS.CONTINENTAL_EV
HRDPS.CONTINENTAL_FC
HRDPS.CONTINENTAL_FR
HRDPS.CONTINENTAL_FV
HRDPS.CONTINENTAL_GZ
HRDPS.CONTINENTAL_HL
HRDPS.CONTINENTAL_HMX
HRDPS.CONTINENTAL_HPBL
HRDPS.CONTINENTAL_HR
HRDPS.CONTINENTAL_HR_40m
HRDPS.CONTINENTAL_HR_80m
HRDPS.CONTINENTAL_HR_120m
HRDPS.CONTINENTAL_HU
HRDPS.CONTINENTAL_HU_2m
HRDPS.CONTINENTAL_HU_40m
HRDPS.CONTINENTAL_HU_80m
HRDPS.CONTINENTAL_HU_120m
HRDPS.CONTINENTAL_I0
HRDPS.CONTINENTAL_I0_0-10cm
HRDPS.CONTINENTAL_I1
HRDPS.CONTINENTAL_I1_0-1cm
HRDPS.CONTINENTAL_I2
HRDPS.CONTINENTAL_ICEC
HRDPS.CONTINENTAL_IH
HRDPS.CONTINENTAL_IUVA
HRDPS.CONTINENTAL_IUVC
HRDPS.CONTINENTAL_M3_40m
HRDPS.CONTINENTAL_M3_80m
HRDPS.CONTINENTAL_M3_120m
HRDPS.CONTINENTAL_MGB
HRDPS.CONTINENTAL_N4
HRDPS.CONTINENTAL_NO
HRDPS.CONTINENTAL_NT
HRDPS.CONTINENTAL_P0
HRDPS.CONTINENTAL_PC
HRDPS.CONTINENTAL_PE
HRDPS.CONTINENTAL_PN-SLP
HRDPS.CONTINENTAL_PR
HRDPS.CONTINENTAL_RE
HRDPS.CONTINENTAL_RN
HRDPS.CONTINENTAL_RT
HRDPS.CONTINENTAL_SD
HRDPS.CONTINENTAL_SDWE
HRDPS.CONTINENTAL_SKINT
HRDPS.CONTINENTAL_SN
HRDPS.CONTINENTAL_TD
HRDPS.CONTINENTAL_TD_40m
HRDPS.CONTINENTAL_TD_80m
HRDPS.CONTINENTAL_TD_120m
HRDPS.CONTINENTAL_TM
HRDPS.CONTINENTAL_TT
HRDPS.CONTINENTAL_TT_40m
HRDPS.CONTINENTAL_TT_80m
HRDPS.CONTINENTAL_TT_120m
HRDPS.CONTINENTAL_UTCI
HRDPS.CONTINENTAL_UVAX_00Z
HRDPS.CONTINENTAL_UVAX_06Z
HRDPS.CONTINENTAL_UVAX_12Z
HRDPS.CONTINENTAL_UVAX_18Z
HRDPS.CONTINENTAL_UVCX_00Z
HRDPS.CONTINENTAL_UVCX_06Z
HRDPS.CONTINENTAL_UVCX_12Z
HRDPS.CONTINENTAL_UVCX_18Z
HRDPS.CONTINENTAL_WD
HRDPS.CONTINENTAL_WD_40m
HRDPS.CONTINENTAL_WD_80m
HRDPS.CONTINENTAL_WD_120m
HRDPS.CONTINENTAL_WGE
HRDPS.CONTINENTAL_WGN
HRDPS.CONTINENTAL_WGX
HRDPS.CONTINENTAL_WSPD
HRDPS.CONTINENTAL_WSPD_40m
HRDPS.CONTINENTAL_WSPD_80m
HRDPS.CONTINENTAL_WSPD_120m
